ie,municipality,precinct,total,voted,invalid,АА / A,ВМРО - ДПМНЕ и други,ГДУ,ГЛАС ЗА МАКЕДОНИЈА,ДЕМОКРАТИ,ДПА,ДУИ,ЕДИНСТВЕНА МАКЕДОНИЈА,ИНТЕГРА,КОАЛИЦИЈА МОЖЕМЕ,ЛЕВИЦА,МОРО,НП НА РОМИТЕ,СДУ,ТВОЈА
1,КИСЕЛА ВОДА,2791,672.0,337.0,10,0,174,2,2,0,0,9,0,1,90,38,1,0,3,0
1,КИСЕЛА ВОДА,2792,947.0,505.0,10,0,315,0,0,2,0,0,5,6,111,56,2,0,1,0
1,КИСЕЛА ВОДА,2793,518.0,258.0,6,0,153,1,5,1,0,0,1,9,55,26,1,0,0,0
1,КИСЕЛА ВОДА,2793/1,496.0,274.0,5,1,153,1,0,0,0,0,0,11,75,25,2,0,1,0
1,КИСЕЛА ВОДА,2794,835.0,497.0,12,0,259,0,2,7,0,0,4,10,143,50,5,0,6,2
1,КИСЕЛА ВОДА,2795,492.0,240.0,16,0,125,0,0,7,0,3,2,3,63,19,1,0,1,0
1,КИСЕЛА ВОДА,2795/1,557.0,281.0,14,2,134,4,2,0,0,19,0,1,85,23,3,0,1,0
1,КИСЕЛА ВОДА,ЗРД-0051,52.0,0.0,0,0,12,0,0,0,0,1,0,2,15,0,0,0,0,1
1,МАКЕДОНСКИ БРОД,0224,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0225,9.0,2.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0226,24.0,17.0,0,0,12,0,0,0,0,1,0,0,4,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0227,57.0,45.0,1,1,18,0,0,0,0,1,0,1,22,1,1,0,0,0
1,МАКЕДОНСКИ БРОД,0228,16.0,8.0,0,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0
1,МАКЕДОНСКИ БРОД,0229,97.0,73.0,2,0,32,0,2,0,0,1,0,0,36,1,0,0,0,0
1,МАКЕДОНСКИ БРОД,0230,26.0,16.0,1,0,3,0,0,0,0,0,0,0,12,0,1,0,0,0
1,МАКЕДОНСКИ БРОД,0231,157.0,98.0,16,0,50,0,1,0,0,0,0,1,33,1,1,0,0,0
1,МАКЕДОНСКИ БРОД,0232,45.0,25.0,2,0,18,0,0,0,0,0,0,1,7,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0233,137.0,98.0,11,0,40,0,0,0,0,2,0,0,44,2,1,0,0,1
1,МАКЕДОНСКИ БРОД,0234,29.0,10.0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0235,14.0,9.0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0236,10.0,2.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0237,14.0,5.0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0238,44.0,33.0,0,0,17,0,0,0,0,0,0,0,15,0,1,0,0,0
1,МАКЕДОНСКИ БРОД,0239,7.0,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0240,109.0,62.0,0,0,45,0,0,0,0,3,0,2,14,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0241,20.0,11.0,0,0,7,0,0,0,1,0,0,0,5,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0242,18.0,10.0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0243,13.0,8.0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0244,100.0,77.0,7,0,33,0,0,0,0,0,0,0,33,4,0,0,0,0
1,МАКЕДОНСКИ БРОД,0245,9.0,8.0,0,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0
1,МАКЕДОНСКИ БРОД,0246,15.0,5.0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0247,540.0,397.0,16,1,184,2,0,0,2,0,1,8,168,11,5,0,3,0
1,МАКЕДОНСКИ БРОД,0247/1,634.0,477.0,24,0,224,0,0,1,0,2,1,2,213,17,0,0,0,1
1,МАКЕДОНСКИ БРОД,0248,687.0,520.0,20,2,236,0,2,3,0,11,2,10,217,19,2,0,0,2
1,МАКЕДОНСКИ БРОД,0248/1,621.0,446.0,26,2,188,0,1,1,0,6,2,3,195,18,2,0,2,2
1,МАКЕДОНСКИ БРОД,0249,660.0,490.0,22,0,270,1,0,0,0,5,5,6,169,11,1,0,0,2
1,МАКЕДОНСКИ БРОД,0250,6.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0251,20.0,11.0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0252,38.0,15.0,0,0,10,0,0,0,0,0,0,0,4,0,1,0,0,0
1,МАКЕДОНСКИ БРОД,0253,27.0,20.0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0254,51.0,29.0,0,0,23,0,0,0,0,0,0,0,6,0,2,0,0,0
1,МАКЕДОНСКИ БРОД,0255,149.0,92.0,5,0,69,0,0,0,0,0,0,0,25,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0256,6.0,4.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0257,67.0,45.0,1,0,28,0,1,0,0,0,0,0,18,0,0,0,1,1
1,МАКЕДОНСКИ БРОД,0258,31.0,9.0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0259,281.0,213.0,8,0,103,0,0,0,0,3,0,1,84,9,1,0,3,2
1,МАКЕДОНСКИ БРОД,0260,34.0,28.0,1,0,14,0,0,0,0,0,0,0,13,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0261,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0262,49.0,23.0,0,1,12,0,0,0,0,0,0,0,8,0,0,0,2,0
1,МАКЕДОНСКИ БРОД,0263,15.0,12.0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0264,14.0,6.0,1,0,5,0,0,0,0,0,0,0,3,0,1,0,0,0
1,МАКЕДОНСКИ БРОД,0265,7.0,3.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0266,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0267,23.0,15.0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0268,15.0,8.0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0269,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0270,40.0,31.0,2,0,15,0,0,0,0,0,0,0,14,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0271,11.0,4.0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0272,24.0,7.0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0273,10.0,4.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,МАКЕДОНСКИ БРОД,0274,8.0,3.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
1,МАКЕДОНСКИ БРОД,ЗРД-1759,4.0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1,САРАЈ,2428,601.0,380.0,1,151,0,0,0,1,3,163,0,3,59,0,0,0,0,0
1,САРАЈ,2428/1,680.0,380.0,2,90,0,0,0,0,1,350,0,1,6,1,0,0,0,0
1,САРАЈ,2429,389.0,208.0,0,91,0,0,0,1,1,99,0,0,17,0,0,0,0,0
1,САРАЈ,2430,841.0,482.0,6,200,3,0,1,0,4,227,0,0,41,1,0,0,0,0
1,САРАЈ,2430/1,657.0,371.0,4,109,9,0,0,0,0,220,0,0,28,2,0,0,1,0
1,САРАЈ,2431,795.0,454.0,12,123,38,0,1,0,0,225,0,0,58,4,0,0,0,1
1,САРАЈ,2431/1,537.0,279.0,10,97,23,1,0,0,1,102,0,4,38,2,1,0,0,0
1,САРАЈ,2432,1071.0,505.0,6,214,6,0,2,0,0,255,0,0,25,1,0,0,0,0
1,САРАЈ,2433,636.0,320.0,11,89,23,0,1,0,0,170,0,0,24,5,0,0,0,0
1,САРАЈ,2433/1,675.0,344.0,4,105,28,0,0,0,3,172,1,0,28,2,0,0,3,0
1,САРАЈ,2434,679.0,359.0,8,103,12,1,1,0,3,195,0,0,38,2,0,0,0,0
1,САРАЈ,2434/1,581.0,355.0,3,108,12,0,0,0,11,194,1,1,26,4,0,0,0,0
1,САРАЈ,2435,963.0,456.0,15,140,30,0,0,0,2,132,0,0,133,3,0,0,1,0
1,САРАЈ,2435/1,740.0,322.0,10,88,10,1,0,1,1,124,0,0,86,2,0,0,0,0
1,САРАЈ,2436,904.0,489.0,11,200,1,0,0,0,1,202,0,0,72,1,0,0,0,0
1,САРАЈ,2437,949.0,490.0,8,195,2,1,0,1,3,203,0,0,92,3,0,0,0,0
1,САРАЈ,2438,871.0,623.0,10,93,4,1,0,1,18,477,0,3,18,0,0,0,0,0
1,САРАЈ,2438/1,660.0,451.0,2,90,0,0,0,0,1,350,0,1,6,1,0,0,0,0
1,САРАЈ,2439,1007.0,672.0,10,98,129,0,1,1,1,249,0,2,169,15,0,0,0,0
1,САРАЈ,2440,388.0,268.0,7,42,37,0,0,0,0,147,0,0,34,4,0,0,0,0
1,САРАЈ,2441,897.0,439.0,16,131,0,0,0,0,3,269,0,0,23,0,0,0,0,0
1,САРАЈ,2442,742.0,338.0,7,111,0,0,0,0,0,193,0,0,28,0,0,0,0,0
1,САРАЈ,2443,298.0,120.0,0,37,1,0,0,1,2,79,0,0,6,0,0,0,0,0
1,САРАЈ,2444,200.0,105.0,3,46,0,2,0,0,1,51,0,0,1,0,1,0,0,0
1,САРАЈ,2445,938.0,375.0,7,146,0,0,0,0,0,203,0,0,33,0,0,0,0,0
1,САРАЈ,2446,1131.0,472.0,4,176,0,0,1,0,2,276,0,0,14,0,0,0,0,0
1,САРАЈ,2447,524.0,240.0,0,29,0,0,0,0,0,200,0,0,12,0,0,0,0,0
1,САРАЈ,2447/1,649.0,356.0,3,55,0,0,0,0,2,256,1,0,39,0,0,0,0,0
1,САРАЈ,2448,548.0,242.0,1,86,1,0,0,0,0,132,0,0,23,0,0,0,0,0
1,САРАЈ,2449,522.0,241.0,5,69,0,0,0,0,5,156,0,1,8,0,0,0,0,0
1,САРАЈ,2450,976.0,572.0,11,197,0,0,0,0,0,292,0,2,68,2,0,0,0,0
1,САРАЈ,2451,830.0,449.0,7,185,0,0,1,0,2,219,0,0,36,1,0,0,0,0
1,САРАЈ,2451/1,673.0,305.0,2,141,0,1,0,0,1,137,0,2,22,0,0,0,0,0
1,САРАЈ,2452,977.0,567.0,6,253,3,0,0,0,6,243,0,1,56,1,0,0,0,0
1,САРАЈ,2452/1,502.0,277.0,9,146,0,0,0,4,0,100,0,0,17,1,0,0,0,0
1,САРАЈ,2453,829.0,502.0,10,145,0,0,0,1,1,260,0,0,89,1,0,0,0,0
1,САРАЈ,2454,910.0,570.0,4,149,0,0,0,1,2,312,0,0,101,2,0,0,0,0
1,САРАЈ,2455,685.0,400.0,5,159,0,0,0,0,2,194,0,0,41,0,0,0,0,0
1,САРАЈ,2456,110.0,29.0,1,4,0,0,0,0,0,20,0,0,4,0,0,0,0,0
1,САРАЈ,2457,961.0,345.0,4,0,0,0,0,0,4,197,0,2,15,123,0,0,0,0
1,САРАЈ,2458,605.0,205.0,2,63,0,0,0,0,9,115,0,1,15,1,0,0,0,0
1,САРАЈ,2458/1,474.0,165.0,3,58,0,0,0,0,4,99,0,0,2,0,0,0,0,0
1,САРАЈ,2459,237.0,105.0,3,55,0,0,0,0,0,36,0,0,10,1,0,0,0,0
1,САРАЈ,2460,647.0,344.0,1,92,0,1,1,0,9,235,0,0,4,1,0,0,0,0
1,САРАЈ,2460/1,605.0,335.0,5,90,2,0,0,0,5,202,0,1,31,1,0,0,0,0
1,САРАЈ,2461,1069.0,623.0,6,200,1,0,0,1,8,364,0,0,43,0,0,0,0,0
1,САРАЈ,ЗРД-0116,43.0,0.0,0,8,0,0,0,0,0,11,0,0,2,0,0,0,0,0
1,СОПИШТЕ,2412,38.0,10.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1,СОПИШТЕ,2413,296.0,92.0,3,6,48,0,0,0,0,23,0,0,15,3,0,0,0,0
1,СОПИШТЕ,2414,43.0,27.0,1,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0
1,СОПИШТЕ,2415,559.0,310.0,3,79,8,0,0,2,5,156,0,0,63,0,0,0,0,0
1,СОПИШТЕ,2416,640.0,402.0,4,201,1,0,0,0,4,146,0,0,48,0,0,0,0,0
1,СОПИШТЕ,2417,8.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,СОПИШТЕ,2418,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,СОПИШТЕ,2419,561.0,351.0,9,0,225,1,0,0,1,0,3,7,85,15,2,0,1,3
1,СОПИШТЕ,2420,240.0,140.0,3,0,74,1,3,1,0,1,1,5,37,12,0,0,1,1
1,СОПИШТЕ,2421,320.0,196.0,6,0,135,0,0,0,0,0,0,1,48,7,0,0,0,0
1,СОПИШТЕ,2422,482.0,302.0,13,0,194,2,1,0,0,0,1,2,72,15,0,0,1,2
1,СОПИШТЕ,2423,672.0,451.0,12,0,275,0,1,0,0,1,0,7,107,43,2,0,2,1
1,СОПИШТЕ,2423/1,795.0,546.0,22,0,343,1,2,0,0,1,2,7,127,37,6,0,0,1
1,СОПИШТЕ,2424,475.0,226.0,3,130,3,0,0,1,0,87,0,0,3,0,0,0,0,0
1,СОПИШТЕ,ЗРД-2054,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,СТУДЕНИЧАНИ,2341,717.0,447.0,2,184,1,0,2,0,157,114,0,0,13,0,0,0,0,0
1,СТУДЕНИЧАНИ,2341/1,516.0,278.0,4,116,0,0,0,0,39,107,0,0,17,0,0,0,0,0
1,СТУДЕНИЧАНИ,2342,29.0,11.0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,1
1,СТУДЕНИЧАНИ,2343,120.0,50.0,4,27,0,0,0,0,3,13,0,0,4,0,0,0,0,0
1,СТУДЕНИЧАНИ,2344,72.0,33.0,1,5,0,0,0,0,3,24,0,0,0,0,0,0,0,0
1,СТУДЕНИЧАНИ,2345,584.0,358.0,2,125,0,0,0,0,110,99,0,0,25,0,0,0,0,0
1,СТУДЕНИЧАНИ,2345/1,556.0,351.0,5,130,1,0,0,0,41,134,0,0,45,0,0,0,0,0
1,СТУДЕНИЧАНИ,2346,565.0,361.0,5,170,0,2,0,0,59,105,0,0,18,2,0,0,0,0
1,СТУДЕНИЧАНИ,2346/1,561.0,355.0,3,209,0,0,0,0,52,72,0,0,23,0,0,0,0,0
1,СТУДЕНИЧАНИ,2347,578.0,360.0,2,115,0,0,0,0,129,109,0,0,14,0,0,0,0,0
1,СТУДЕНИЧАНИ,2347/1,684.0,454.0,1,190,0,1,0,0,86,155,0,0,26,0,0,0,0,0
1,СТУДЕНИЧАНИ,2348,784.0,423.0,8,113,12,1,0,3,86,157,0,2,42,1,0,0,0,0
1,СТУДЕНИЧАНИ,2348/1,748.0,441.0,5,216,3,0,0,0,128,72,0,1,14,1,0,0,0,0
1,СТУДЕНИЧАНИ,2349,799.0,346.0,8,121,25,0,0,0,45,107,0,0,41,0,0,0,0,0
1,СТУДЕНИЧАНИ,2349/1,745.0,309.0,5,91,35,0,0,0,52,69,0,0,59,0,0,0,0,0
1,СТУДЕНИЧАНИ,2350,756.0,251.0,6,86,11,0,0,0,48,67,1,0,36,1,0,0,0,0
1,СТУДЕНИЧАНИ,2350/1,775.0,296.0,8,108,16,0,0,2,40,64,0,0,52,0,0,0,0,0
1,СТУДЕНИЧАНИ,2351,832.0,322.0,7,53,40,0,2,3,58,70,0,0,86,2,1,0,0,0
1,СТУДЕНИЧАНИ,2351/1,868.0,296.0,9,52,23,0,0,2,38,48,0,0,122,0,1,0,0,1
1,СТУДЕНИЧАНИ,2352,444.0,212.0,4,78,0,0,0,0,104,30,0,0,0,0,0,0,0,0
1,СТУДЕНИЧАНИ,2353,730.0,372.0,2,34,90,0,0,2,55,99,0,1,89,0,2,0,0,0
1,СТУДЕНИЧАНИ,2353/1,700.0,339.0,6,17,91,0,0,1,65,38,1,0,118,1,0,0,1,1
1,СТУДЕНИЧАНИ,2354,206.0,53.0,0,3,4,0,0,0,2,13,0,0,12,20,0,0,0,0
1,СТУДЕНИЧАНИ,2355,304.0,131.0,2,50,0,0,0,0,29,51,0,1,2,0,0,0,0,0
1,СТУДЕНИЧАНИ,2356,42.0,15.0,0,8,0,0,0,0,6,1,0,0,0,0,0,0,0,0
1,СТУДЕНИЧАНИ,2357,28.0,10.0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0
1,СТУДЕНИЧАНИ,2358,897.0,295.0,6,7,18,0,0,0,45,79,0,0,138,4,0,0,0,1
1,СТУДЕНИЧАНИ,2359,614.0,167.0,3,78,0,0,0,1,31,54,0,0,5,1,0,0,0,0
1,СТУДЕНИЧАНИ,2359/1,576.0,163.0,2,90,0,0,1,1,26,38,0,1,4,0,0,0,0,0
1,СТУДЕНИЧАНИ,2360,81.0,22.0,2,3,0,0,0,0,6,6,0,0,5,0,0,0,0,0
1,СТУДЕНИЧАНИ,2361,275.0,73.0,1,1,5,0,1,0,15,27,0,0,22,2,0,0,0,0
1,СТУДЕНИЧАНИ,ЗРД-2151,25.0,0.0,0,5,1,0,0,0,0,10,0,0,4,0,0,0,0,0
1,ЦЕНТАР,2796,579.0,305.0,15,0,115,0,1,1,0,0,0,9,126,28,1,0,0,9
1,ЦЕНТАР,2796/1,551.0,280.0,6,2,103,0,1,0,0,0,1,7,129,29,1,0,0,3
1,ЦЕНТАР,2797,472.0,291.0,12,0,69,1,1,1,0,0,0,6,175,21,3,0,0,3
1,ЦЕНТАР,2797/1,512.0,322.0,9,0,91,1,0,1,0,2,1,2,191,17,1,0,3,4
1,ЦЕНТАР,2798,424.0,251.0,13,0,62,0,0,1,0,5,0,4,138,24,0,0,3,4
1,ЦЕНТАР,2799,802.0,434.0,10,0,134,3,2,0,0,4,2,8,228,31,5,0,3,7
1,ЦЕНТАР,2800,864.0,443.0,10,1,127,3,3,1,0,0,1,6,236,50,2,0,5,4
1,ЦЕНТАР,2801,836.0,432.0,16,0,131,2,1,0,0,0,0,9,213,50,1,0,4,5
1,ЦЕНТАР,2802,918.0,483.0,8,0,182,2,3,0,0,8,0,14,237,24,0,0,3,7
1,ЦЕНТАР,2803,510.0,267.0,13,0,86,1,4,0,0,0,1,8,126,22,0,0,4,5
1,ЦЕНТАР,2804,451.0,237.0,6,0,89,0,1,1,0,0,1,6,108,27,0,0,0,1
1,ЦЕНТАР,2805,660.0,360.0,13,0,106,1,4,0,0,0,1,4,192,36,0,0,1,5
1,ЦЕНТАР,2805/1,625.0,331.0,8,0,89,2,11,0,0,0,1,4,180,29,0,0,1,7
1,ЦЕНТАР,2806,496.0,266.0,11,0,78,1,4,0,0,0,0,6,137,19,2,0,5,3
1,ЦЕНТАР,2806/1,509.0,289.0,6,0,71,1,4,1,0,0,1,3,163,34,1,0,2,3
1,ЦЕНТАР,2807,758.0,406.0,16,1,112,2,1,0,0,1,1,2,222,43,0,0,2,4
1,ЦЕНТАР,2808,708.0,379.0,12,0,99,0,0,0,1,3,1,4,218,34,0,0,2,5
1,ЦЕНТАР,2809,437.0,242.0,13,0,49,4,3,1,1,0,1,4,139,28,0,0,1,3
1,ЦЕНТАР,2810,675.0,360.0,13,0,105,2,7,0,0,0,0,8,201,17,2,0,2,9
1,ЦЕНТАР,2811,630.0,332.0,9,0,81,0,3,1,0,2,0,4,192,25,0,0,5,10
1,ЦЕНТАР,2812,523.0,297.0,10,0,78,2,2,0,0,1,1,3,163,30,1,0,2,4
1,ЦЕНТАР,2813,543.0,282.0,4,0,94,3,0,0,0,2,2,4,137,33,1,0,0,4
1,ЦЕНТАР,2814,359.0,175.0,3,2,55,1,2,0,0,0,1,1,95,14,1,0,3,0
1,ЦЕНТАР,2815,354.0,201.0,4,0,51,1,0,0,0,0,1,5,121,13,0,0,0,6
1,ЦЕНТАР,2816,431.0,223.0,5,1,66,3,2,1,0,0,0,5,119,15,0,0,1,5
1,ЦЕНТАР,2817,567.0,289.0,10,0,65,3,3,0,1,3,0,5,173,18,1,0,2,6
1,ЦЕНТАР,2818,303.0,166.0,4,0,47,1,0,0,0,2,1,4,92,5,1,0,3,7
1,ЦЕНТАР,2822,219.0,84.0,2,1,23,0,0,0,0,2,0,1,46,9,0,0,0,1
1,ЦЕНТАР,2828,924.0,433.0,6,99,90,3,3,1,4,86,0,9,107,22,3,0,0,1
1,ЦЕНТАР,2830,632.0,317.0,4,3,145,4,2,0,0,4,2,10,104,35,1,0,2,2
1,ЦЕНТАР,2831,667.0,314.0,4,1,161,2,2,2,0,1,1,3,100,36,0,0,1,0
1,ЦЕНТАР,2832,802.0,410.0,7,0,155,1,6,2,0,0,0,12,182,41,0,0,2,4
1,ЦЕНТАР,2833,483.0,237.0,5,0,92,2,2,2,0,1,0,5,95,27,1,0,0,6
1,ЦЕНТАР,2834,453.0,262.0,10,0,101,3,4,1,0,1,1,7,105,27,0,0,2,1
1,ЦЕНТАР,2835,364.0,183.0,8,0,51,1,4,0,0,2,0,3,99,13,0,0,3,2
1,ЦЕНТАР,2836,323.0,171.0,5,4,60,2,1,0,0,0,0,4,74,16,1,0,1,4
1,ЦЕНТАР,2837,232.0,126.0,2,1,34,2,1,0,0,0,0,2,77,7,0,0,0,0
1,ЦЕНТАР,2838,240.0,131.0,3,0,37,1,1,0,0,6,0,2,64,13,0,0,1,3
1,ЦЕНТАР,2839,579.0,318.0,9,0,109,0,2,0,0,0,1,1,168,25,2,0,0,4
1,ЦЕНТАР,2840,183.0,98.0,4,0,19,0,0,0,0,0,0,2,53,20,0,0,0,0
1,ЦЕНТАР,2841,364.0,174.0,2,0,40,0,1,0,0,0,1,3,96,25,0,0,2,5
1,ЦЕНТАР,2842,789.0,425.0,13,0,125,6,10,0,0,1,0,11,190,53,0,0,4,11
1,ЦЕНТАР,2842/1,788.0,401.0,14,0,135,2,4,0,0,1,0,13,185,37,2,0,1,10
1,ЦЕНТАР,2843,565.0,341.0,5,0,131,2,2,0,0,0,1,4,156,34,3,0,1,5
1,ЦЕНТАР,2843/1,649.0,350.0,7,1,122,0,3,1,0,0,0,2,171,35,2,0,4,2
1,ЦЕНТАР,2844,718.0,389.0,13,2,121,0,8,1,0,0,1,8,185,39,2,0,6,4
1,ЦЕНТАР,2844/1,640.0,352.0,12,1,111,4,3,0,0,0,0,7,174,33,0,0,1,12
1,ЦЕНТАР,2845,926.0,504.0,15,2,134,5,3,3,0,3,3,3,283,38,0,0,2,11
1,ЦЕНТАР,2846,991.0,527.0,13,3,175,1,13,1,1,3,1,6,247,48,1,0,12,6
1,ЦЕНТАР,2847,648.0,375.0,14,0,117,0,3,1,0,0,0,6,202,18,0,0,6,9
1,ЦЕНТАР,2847/1,515.0,287.0,7,0,71,3,5,0,0,1,1,6,159,23,4,0,2,6
1,ЦЕНТАР,2848,326.0,181.0,5,1,54,1,6,0,0,0,0,5,89,18,0,0,0,3
1,ЦЕНТАР,2849,433.0,250.0,3,1,87,2,2,0,0,1,0,4,113,28,0,0,0,9
1,ЦЕНТАР,2850,427.0,233.0,9,0,53,0,0,0,0,0,1,2,146,14,0,0,3,5
1,ЦЕНТАР,2851,385.0,241.0,5,0,69,0,1,0,0,0,1,3,129,29,0,0,1,3
1,ЦЕНТАР,2852,266.0,145.0,0,0,46,0,1,0,0,3,0,0,83,11,0,0,0,1
1,ЦЕНТАР,2853,303.0,151.0,5,0,47,0,4,0,0,0,0,3,69,19,0,0,1,3
1,ЦЕНТАР,2854,633.0,306.0,8,3,90,3,2,0,0,2,2,3,162,25,1,0,2,5
1,ЦЕНТАР,2855,750.0,406.0,10,2,124,0,8,4,1,0,2,4,222,30,0,0,1,3
1,ЦЕНТАР,2856,689.0,374.0,8,1,104,0,4,2,0,1,1,3,211,26,1,0,3,10
1,ЦЕНТАР,2857,625.0,321.0,7,1,91,0,3,0,0,1,0,4,190,14,1,0,1,7
1,ЦЕНТАР,2858,257.0,141.0,1,1,47,0,1,0,0,0,0,1,75,11,0,0,4,1
1,ЦЕНТАР,2859,339.0,190.0,4,0,56,0,1,1,0,0,0,2,105,14,2,0,0,5
1,ЦЕНТАР,2860,936.0,475.0,21,0,153,5,0,0,0,1,1,4,244,38,2,0,2,5
1,ЦЕНТАР,2861,636.0,366.0,12,0,124,2,1,1,0,0,0,5,184,29,0,0,4,4
1,ЦЕНТАР,2861/1,697.0,362.0,10,0,123,2,3,0,1,0,1,3,172,44,1,0,6,3
1,ЦЕНТАР,2862,767.0,415.0,12,0,142,2,5,1,0,0,0,13,189,46,0,0,4,8
1,ЦЕНТАР,2863,549.0,263.0,8,0,72,1,2,0,0,0,1,6,146,20,0,0,1,7
1,ЦЕНТАР,2864,401.0,238.0,12,0,55,1,3,0,0,0,1,1,144,22,0,0,2,2
1,ЦЕНТАР,2865,678.0,400.0,10,0,152,0,3,4,1,0,0,3,173,50,0,0,6,7
1,ЦЕНТАР,2866,650.0,325.0,9,3,96,2,2,0,0,0,0,7,159,38,0,0,4,13
1,ЦЕНТАР,2867,606.0,322.0,7,0,108,3,2,0,0,0,2,3,163,27,2,0,2,10
1,ЦЕНТАР,2867/1,416.0,218.0,12,1,59,0,0,0,0,0,0,3,119,16,2,0,1,4
1,ЦЕНТАР,2868,524.0,289.0,10,1,88,0,4,0,0,0,2,9,136,30,0,0,6,6
1,ЦЕНТАР,2870,661.0,286.0,16,12,94,0,2,1,1,51,3,4,93,8,1,0,2,0
1,ЦЕНТАР,2870/1,489.0,210.0,6,2,72,0,0,0,0,41,0,0,83,3,3,0,1,0
1,ЦЕНТАР,2871,569.0,243.0,11,61,53,0,2,0,0,63,0,0,49,4,0,0,0,1
1,ЦЕНТАР,2871/1,453.0,183.0,4,22,39,0,1,1,0,43,0,2,62,7,2,0,1,0
1,ЦЕНТАР,ЗРД-0060,56.0,0.0,0,0,9,0,0,0,0,3,0,0,21,0,0,0,1,0
1,ЧАИР,2819,460.0,228.0,5,128,13,0,0,0,0,42,0,0,37,4,0,0,0,0
1,ЧАИР,2819/1,539.0,265.0,6,79,25,0,0,0,0,77,0,2,72,5,0,0,0,0
1,ЧАИР,2820,530.0,254.0,7,75,21,0,1,0,1,60,0,0,81,5,0,0,2,1
1,ЧАИР,2821,433.0,208.0,8,74,4,0,0,0,2,101,0,0,21,4,0,0,0,0
1,ЧАИР,2823,455.0,219.0,3,98,5,0,2,0,2,73,0,1,35,1,0,0,0,0
1,ЧАИР,2824,996.0,458.0,12,165,20,0,0,1,6,180,1,1,72,3,0,0,1,0
