ie,municip,precinct,total,voted
5,ЦЕНТАР ЖУПА,0562,638,133
5,ЦЕНТАР ЖУПА,0563,916,160
5,ЦЕНТАР ЖУПА,0564,309,59
5,ЦЕНТАР ЖУПА,0565,501,82
5,ЦЕНТАР ЖУПА,0566,110,58
5,ЦЕНТАР ЖУПА,0567,176,61
5,ЦЕНТАР ЖУПА,0568,231,50
5,ЦЕНТАР ЖУПА,0569,1075,268
5,ЦЕНТАР ЖУПА,0570,225,92
5,ЦЕНТАР ЖУПА,0571,98,51
5,ЦЕНТАР ЖУПА,0562/1,646,86
5,ЦЕНТАР ЖУПА,ЗРД-2208,2,0
6,БОГОВИЊЕ,2050,667,300
6,БОГОВИЊЕ,2051,645,183
6,БОГОВИЊЕ,2052,1067,443
6,БОГОВИЊЕ,2053,716,290
6,БОГОВИЊЕ,2054,946,339
6,БОГОВИЊЕ,2055,940,385
6,БОГОВИЊЕ,2056,967,357
6,БОГОВИЊЕ,2057,1006,468
6,БОГОВИЊЕ,2058,677,197
6,БОГОВИЊЕ,2059,315,94
6,БОГОВИЊЕ,2060,245,82
6,БОГОВИЊЕ,2061,892,262
6,БОГОВИЊЕ,2062,937,280
6,БОГОВИЊЕ,2063,865,185
6,БОГОВИЊЕ,2064,350,132
6,БОГОВИЊЕ,2065,639,231
6,БОГОВИЊЕ,2066,1071,415
6,БОГОВИЊЕ,2067,754,272
6,БОГОВИЊЕ,2068,572,178
6,БОГОВИЊЕ,2069,795,231
6,БОГОВИЊЕ,2070,876,342
6,БОГОВИЊЕ,2071,719,263
6,БОГОВИЊЕ,2072,947,338
6,БОГОВИЊЕ,2073,671,270
6,БОГОВИЊЕ,2074,788,289
6,БОГОВИЊЕ,2075,627,275
6,БОГОВИЊЕ,2076,278,77
6,БОГОВИЊЕ,2077,719,305
6,БОГОВИЊЕ,2078,709,266
6,БОГОВИЊЕ,2079,809,238
6,БОГОВИЊЕ,2065/1,671,245
6,БОГОВИЊЕ,2069/1,594,256
6,БОГОВИЊЕ,2070/1,731,288
6,БОГОВИЊЕ,2071/1,658,274
6,БОГОВИЊЕ,2073/1,695,261
6,БОГОВИЊЕ,2074/1,933,372
6,БОГОВИЊЕ,2050/1,683,259
6,БОГОВИЊЕ,2062/1,631,226
6,БОГОВИЊЕ,ЗРД-1104,7,0
6,БРВЕНИЦА,2032,622,427
6,БРВЕНИЦА,2033,877,615
6,БРВЕНИЦА,2034,826,550
6,БРВЕНИЦА,2035,887,595
6,БРВЕНИЦА,2036,769,401
6,БРВЕНИЦА,2037,866,268
6,БРВЕНИЦА,2038,798,266
6,БРВЕНИЦА,2039,635,194
6,БРВЕНИЦА,2040,572,165
6,БРВЕНИЦА,2041,708,255
6,БРВЕНИЦА,2042,1013,431
6,БРВЕНИЦА,2043,944,482
6,БРВЕНИЦА,2044,116,79
6,БРВЕНИЦА,2045,176,118
6,БРВЕНИЦА,2046,261,145
6,БРВЕНИЦА,2047,872,271
6,БРВЕНИЦА,2048,777,196
6,БРВЕНИЦА,2049,513,214
6,БРВЕНИЦА,2036/1,780,208
6,БРВЕНИЦА,2037/1,394,119
6,БРВЕНИЦА,2038/1,463,139
6,БРВЕНИЦА,2039/1,542,165
6,БРВЕНИЦА,2040/1,559,205
6,БРВЕНИЦА,2049/1,565,202
6,БРВЕНИЦА,ЗРД-1147,5,0
6,ВРАПЧИШТЕ,0436,593,202
6,ВРАПЧИШТЕ,0437,754,265
6,ВРАПЧИШТЕ,0438,701,188
6,ВРАПЧИШТЕ,0439,761,199
6,ВРАПЧИШТЕ,0440,843,240
6,ВРАПЧИШТЕ,0441,885,316
6,ВРАПЧИШТЕ,0442,809,264
6,ВРАПЧИШТЕ,0443,1056,354
6,ВРАПЧИШТЕ,0444,838,270
6,ВРАПЧИШТЕ,0445,971,309
6,ВРАПЧИШТЕ,0446,994,372
6,ВРАПЧИШТЕ,0447,656,220
6,ВРАПЧИШТЕ,0448,771,267
6,ВРАПЧИШТЕ,0449,581,114
6,ВРАПЧИШТЕ,0450,94,29
6,ВРАПЧИШТЕ,0451,638,159
6,ВРАПЧИШТЕ,0452,833,226
6,ВРАПЧИШТЕ,0453,715,238
6,ВРАПЧИШТЕ,0454,386,298
6,ВРАПЧИШТЕ,0455,735,192
6,ВРАПЧИШТЕ,0456,560,162
6,ВРАПЧИШТЕ,0457,382,126
6,ВРАПЧИШТЕ,0458,420,133
6,ВРАПЧИШТЕ,0459,960,258
6,ВРАПЧИШТЕ,0460,267,214
6,ВРАПЧИШТЕ,0461,685,200
6,ВРАПЧИШТЕ,0462,23,17
6,ВРАПЧИШТЕ,0436/1,669,207
6,ВРАПЧИШТЕ,0437/1,552,179
6,ВРАПЧИШТЕ,0438/1,810,254
6,ВРАПЧИШТЕ,0439/1,402,99
6,ВРАПЧИШТЕ,0444/1,925,230
6,ВРАПЧИШТЕ,0445/1,502,165
6,ВРАПЧИШТЕ,0447/1,773,274
6,ВРАПЧИШТЕ,0455/1,578,185
6,ВРАПЧИШТЕ,0456/1,666,207
6,ВРАПЧИШТЕ,0457/1,729,233
6,ВРАПЧИШТЕ,0458/1,753,258
6,ВРАПЧИШТЕ,0461/1,638,193
6,ВРАПЧИШТЕ,ЗРД-1236,5,0
6,КИЧЕВО,0783,578,213
6,КИЧЕВО,0784,108,0
6,КИЧЕВО,0785,703,250
6,КИЧЕВО,0786,856,318
6,КИЧЕВО,0787,573,214
6,КИЧЕВО,0788,138,47
6,КИЧЕВО,0789,22,12
6,КИЧЕВО,0790,517,155
6,КИЧЕВО,0791,995,300
6,КИЧЕВО,0792,433,151
6,КИЧЕВО,0793,632,230
6,КИЧЕВО,0794,440,168
6,КИЧЕВО,0795,679,256
6,КИЧЕВО,0796,125,39
6,КИЧЕВО,0797,155,49
6,КИЧЕВО,0798,329,174
6,КИЧЕВО,0799,8,1
6,КИЧЕВО,0800,99,24
6,КИЧЕВО,0801,317,128
6,КИЧЕВО,0783/1,591,232
6,КИЧЕВО,0793/1,637,269
6,КИЧЕВО,0814,1014,315
6,КИЧЕВО,0815,942,294
6,КИЧЕВО,0816,707,337
6,КИЧЕВО,0817,586,213
6,КИЧЕВО,0818,605,218
6,КИЧЕВО,0819,879,367
6,КИЧЕВО,0820,69,27
6,КИЧЕВО,0821,979,376
6,КИЧЕВО,0822,32,15
6,КИЧЕВО,0823,101,56
6,КИЧЕВО,0824,691,330
6,КИЧЕВО,0825,94,38
6,КИЧЕВО,0826,182,53
6,КИЧЕВО,0827,612,209
6,КИЧЕВО,0828,676,215
6,КИЧЕВО,0829,685,212
6,КИЧЕВО,0816/1,635,365
6,КИЧЕВО,0817/1,482,195
6,КИЧЕВО,0828/1,706,246
6,КИЧЕВО,ЗРД-1520/1,13,0
6,ГОСТИВАР,0386,794,400
6,ГОСТИВАР,0387,599,299
6,ГОСТИВАР,0388,666,249
6,ГОСТИВАР,0389,286,190
6,ГОСТИВАР,0390,923,349
6,ГОСТИВАР,0391,907,478
6,ГОСТИВАР,0392,794,422
6,ГОСТИВАР,0393,763,400
6,ГОСТИВАР,0394,786,402
6,ГОСТИВАР,0395,974,387
6,ГОСТИВАР,0396,854,370
6,ГОСТИВАР,0397,751,364
6,ГОСТИВАР,0398,597,275
6,ГОСТИВАР,0399,975,439
6,ГОСТИВАР,0400,877,376
6,ГОСТИВАР,0401,975,467
6,ГОСТИВАР,0402,830,364
6,ГОСТИВАР,0403,659,234
6,ГОСТИВАР,0404,846,235
6,ГОСТИВАР,0405,985,235
6,ГОСТИВАР,0406,620,145
6,ГОСТИВАР,0407,651,298
6,ГОСТИВАР,0408,846,416
6,ГОСТИВАР,0409,820,465
6,ГОСТИВАР,0410,796,436
6,ГОСТИВАР,0411,954,552
6,ГОСТИВАР,0412,938,475
6,ГОСТИВАР,0413,507,213
6,ГОСТИВАР,0414,570,302
6,ГОСТИВАР,0415,948,495
6,ГОСТИВАР,0416,782,380
6,ГОСТИВАР,0417,966,377
6,ГОСТИВАР,0418,463,185
6,ГОСТИВАР,0419,495,232
6,ГОСТИВАР,0420,345,159
6,ГОСТИВАР,0421,553,304
6,ГОСТИВАР,0422,650,177
6,ГОСТИВАР,0423,764,302
6,ГОСТИВАР,0424,865,346
6,ГОСТИВАР,0425,814,253
6,ГОСТИВАР,0426,710,257
6,ГОСТИВАР,0427,703,226
6,ГОСТИВАР,0428,879,280
6,ГОСТИВАР,0429,950,339
6,ГОСТИВАР,0430,699,407
6,ГОСТИВАР,0431,492,144
6,ГОСТИВАР,0432,201,63
6,ГОСТИВАР,0433,774,275
6,ГОСТИВАР,0434,1012,352
6,ГОСТИВАР,0435,685,261
6,ГОСТИВАР,0387/1,573,291
6,ГОСТИВАР,0388/1,635,260
6,ГОСТИВАР,0396/1,935,381
6,ГОСТИВАР,0397/1,640,293
6,ГОСТИВАР,0398/1,578,305
6,ГОСТИВАР,0403/1,663,194
6,ГОСТИВАР,0406/1,490,125
6,ГОСТИВАР,0407/1,691,292
6,ГОСТИВАР,0413/1,584,291
6,ГОСТИВАР,0419/1,619,370
6,ГОСТИВАР,0422/1,756,234
6,ГОСТИВАР,0424/1,901,363
6,ГОСТИВАР,0425/1,712,225
6,ГОСТИВАР,0426/1,905,303
6,ГОСТИВАР,0427/1,779,256
6,ГОСТИВАР,0435/1,726,296
6,ГОСТИВАР,0480,8,3
6,ГОСТИВАР,0499,619,161
6,ГОСТИВАР,0500,416,116
6,ГОСТИВАР,0501,747,212
6,ГОСТИВАР,0502,896,198
6,ГОСТИВАР,0503,668,72
6,ГОСТИВАР,0504,713,214
6,ГОСТИВАР,0505,591,219
6,ГОСТИВАР,0506,529,150
6,ГОСТИВАР,0507,629,166
6,ГОСТИВАР,0508,926,295
6,ГОСТИВАР,0509,198,142
6,ГОСТИВАР,0510,935,418
6,ГОСТИВАР,0511,649,231
6,ГОСТИВАР,0512,516,190
6,ГОСТИВАР,0513,254,64
6,ГОСТИВАР,0514,8,3
6,ГОСТИВАР,0515,839,363
6,ГОСТИВАР,0516,918,375
6,ГОСТИВАР,0517,689,330
6,ГОСТИВАР,0518,700,238
6,ГОСТИВАР,0519,512,143
6,ГОСТИВАР,0520,972,377
6,ГОСТИВАР,0521,765,199
6,ГОСТИВАР,0522,547,108
6,ГОСТИВАР,0523,315,38
6,ГОСТИВАР,0524,920,249
6,ГОСТИВАР,0525,96,52
6,ГОСТИВАР,0526,986,413
6,ГОСТИВАР,0527,500,217
6,ГОСТИВАР,0528,540,190
6,ГОСТИВАР,0529,22,10
6,ГОСТИВАР,0530,568,206
6,ГОСТИВАР,0531,806,312
6,ГОСТИВАР,0532,27,16
6,ГОСТИВАР,0533,10,3
6,ГОСТИВАР,0499/1,676,153
6,ГОСТИВАР,0500/1,690,242
6,ГОСТИВАР,0501/1,440,123
6,ГОСТИВАР,0504/1,874,235
6,ГОСТИВАР,0505/1,686,193
6,ГОСТИВАР,0506/1,762,238
6,ГОСТИВАР,0507/1,673,364
6,ГОСТИВАР,0508/1,685,200
6,ГОСТИВАР,0510/1,772,322
6,ГОСТИВАР,0511/1,965,377
6,ГОСТИВАР,0518/1,610,202
6,ГОСТИВАР,0519/1,733,250
6,ГОСТИВАР,0521/1,400,118
6,ГОСТИВАР,0527/1,580,254
6,ГОСТИВАР,0528/1,552,247
6,ГОСТИВАР,0531/1,846,382
6,ГОСТИВАР,0782,33,6
6,ГОСТИВАР,2974,64,25
6,ГОСТИВАР,2975,311,67
6,ГОСТИВАР,ЗРД-1287,79,0
6,ЖЕЛИНО,2089,617,203
6,ЖЕЛИНО,2090,737,224
6,ЖЕЛИНО,2091,730,217
6,ЖЕЛИНО,2092,995,242
6,ЖЕЛИНО,2093,790,236
6,ЖЕЛИНО,2094,839,283
6,ЖЕЛИНО,2095,1116,300
6,ЖЕЛИНО,2096,963,350
6,ЖЕЛИНО,2097,462,206
6,ЖЕЛИНО,2098,741,247
6,ЖЕЛИНО,2099,584,239
6,ЖЕЛИНО,2100,886,412
6,ЖЕЛИНО,2101,946,421
6,ЖЕЛИНО,2102,891,295
6,ЖЕЛИНО,2103,832,169
6,ЖЕЛИНО,2104,638,127
6,ЖЕЛИНО,2105,32,10
6,ЖЕЛИНО,2106,533,176
6,ЖЕЛИНО,2107,712,224
6,ЖЕЛИНО,2108,749,273
6,ЖЕЛИНО,2109,655,207
6,ЖЕЛИНО,2110,768,216
6,ЖЕЛИНО,2111,200,61
6,ЖЕЛИНО,2112,643,135
6,ЖЕЛИНО,2113,585,200
6,ЖЕЛИНО,2114,514,189
6,ЖЕЛИНО,2090/1,713,162
6,ЖЕЛИНО,2091/1,660,188
6,ЖЕЛИНО,2106/1,598,194
6,ЖЕЛИНО,2107/1,600,195
6,ЖЕЛИНО,2108/1,792,252
6,ЖЕЛИНО,2109/1,642,212
6,ЖЕЛИНО,2110/1,547,162
6,ЖЕЛИНО,2113/1,611,251
6,ЖЕЛИНО,2114/1,610,207
6,ЖЕЛИНО,ЗРД-1392,11,0
6,ЈЕГУНОВЦЕ,2115,531,324
6,ЈЕГУНОВЦЕ,2116,344,238
6,ЈЕГУНОВЦЕ,2117,739,458
6,ЈЕГУНОВЦЕ,2118,471,326
6,ЈЕГУНОВЦЕ,2119,140,84
6,ЈЕГУНОВЦЕ,2120,504,281
6,ЈЕГУНОВЦЕ,2121,1008,339
6,ЈЕГУНОВЦЕ,2122,354,208
6,ЈЕГУНОВЦЕ,2123,354,219
6,ЈЕГУНОВЦЕ,2124,314,173
6,ЈЕГУНОВЦЕ,2125,790,342
6,ЈЕГУНОВЦЕ,2126,912,365
6,ЈЕГУНОВЦЕ,2127,330,120
6,ЈЕГУНОВЦЕ,2128,283,82
6,ЈЕГУНОВЦЕ,2129,269,99
6,ЈЕГУНОВЦЕ,2130,211,111
6,ЈЕГУНОВЦЕ,2131,341,182
6,ЈЕГУНОВЦЕ,2132,581,203
6,ЈЕГУНОВЦЕ,2133,150,66
6,ЈЕГУНОВЦЕ,2134,986,265
6,ЈЕГУНОВЦЕ,2132/1,556,175
6,ЈЕГУНОВЦЕ,ЗРД-1481,5,0
6,ТЕАРЦЕ,2007,696,329
6,ТЕАРЦЕ,2008,517,258
6,ТЕАРЦЕ,2009,383,213
6,ТЕАРЦЕ,2010,880,385
6,ТЕАРЦЕ,2011,741,317
6,ТЕАРЦЕ,2012,789,284
6,ТЕАРЦЕ,2013,668,316
6,ТЕАРЦЕ,2014,809,320
6,ТЕАРЦЕ,2015,822,278
6,ТЕАРЦЕ,2016,916,318
6,ТЕАРЦЕ,2017,937,423
6,ТЕАРЦЕ,2018,1111,516
6,ТЕАРЦЕ,2019,1042,482
6,ТЕАРЦЕ,2020,952,458
6,ТЕАРЦЕ,2021,622,231
6,ТЕАРЦЕ,2022,628,230
6,ТЕАРЦЕ,2023,683,340
6,ТЕАРЦЕ,2024,525,260
6,ТЕАРЦЕ,2025,924,313
6,ТЕАРЦЕ,2026,904,317
6,ТЕАРЦЕ,2027,883,412
6,ТЕАРЦЕ,2028,992,409
6,ТЕАРЦЕ,2029,653,189
6,ТЕАРЦЕ,2030,823,281
6,ТЕАРЦЕ,2031,634,203
6,ТЕАРЦЕ,2021/1,644,281
6,ТЕАРЦЕ,2022/1,469,222
6,ТЕАРЦЕ,2029/1,647,225
6,ТЕАРЦЕ,2030/1,330,123
6,ТЕАРЦЕ,2031/1,604,228
6,ТЕАРЦЕ,ЗРД-2160,10,0
6,ТЕТОВО,1924,783,354
6,ТЕТОВО,1925,890,413
6,ТЕТОВО,1926,778,374
6,ТЕТОВО,1927,630,288
6,ТЕТОВО,1928,550,268
6,ТЕТОВО,1929,537,23
6,ТЕТОВО,1930,585,186
6,ТЕТОВО,1931,582,233
6,ТЕТОВО,1932,783,341
6,ТЕТОВО,1933,745,426
6,ТЕТОВО,1934,566,254
6,ТЕТОВО,1935,914,408
6,ТЕТОВО,1936,879,442
6,ТЕТОВО,1937,570,266
6,ТЕТОВО,1938,583,309
6,ТЕТОВО,1939,559,282
6,ТЕТОВО,1940,958,535
6,ТЕТОВО,1941,677,345
6,ТЕТОВО,1942,538,284
6,ТЕТОВО,1943,921,491
6,ТЕТОВО,1944,857,393
6,ТЕТОВО,1945,904,509
6,ТЕТОВО,1946,852,433
6,ТЕТОВО,1947,813,369
6,ТЕТОВО,1948,726,295
6,ТЕТОВО,1949,867,519
6,ТЕТОВО,1950,871,366
6,ТЕТОВО,1951,595,328
6,ТЕТОВО,1952,861,374
6,ТЕТОВО,1953,835,398
6,ТЕТОВО,1954,705,371
6,ТЕТОВО,1955,675,368
6,ТЕТОВО,1956,449,235
6,ТЕТОВО,1957,780,364
6,ТЕТОВО,1958,571,288
6,ТЕТОВО,1959,670,332
6,ТЕТОВО,1960,549,238
6,ТЕТОВО,1961,740,370
6,ТЕТОВО,1962,658,367
6,ТЕТОВО,1963,811,420
6,ТЕТОВО,1964,678,327
6,ТЕТОВО,1965,654,342
6,ТЕТОВО,1966,657,311
6,ТЕТОВО,1967,818,442
6,ТЕТОВО,1968,521,233
6,ТЕТОВО,1969,793,490
6,ТЕТОВО,1970,859,424
6,ТЕТОВО,1971,530,300
6,ТЕТОВО,1972,535,269
6,ТЕТОВО,1973,602,317
6,ТЕТОВО,1974,807,435
6,ТЕТОВО,1975,853,445
6,ТЕТОВО,1976,1081,559
6,ТЕТОВО,1977,839,425
6,ТЕТОВО,1978,671,363
6,ТЕТОВО,1979,692,357
6,ТЕТОВО,1980,653,332
6,ТЕТОВО,1981,827,373
6,ТЕТОВО,1982,726,296
6,ТЕТОВО,1983,542,296
6,ТЕТОВО,1984,1066,526
6,ТЕТОВО,1985,1032,545
6,ТЕТОВО,1986,943,432
6,ТЕТОВО,1987,1016,368
6,ТЕТОВО,1988,944,392
6,ТЕТОВО,1989,542,281
6,ТЕТОВО,1990,692,288
6,ТЕТОВО,1991,576,187
6,ТЕТОВО,1992,446,218
6,ТЕТОВО,1993,608,217
6,ТЕТОВО,1994,695,265
6,ТЕТОВО,1995,880,485
6,ТЕТОВО,1996,875,374
6,ТЕТОВО,1997,918,407
6,ТЕТОВО,1998,313,138
6,ТЕТОВО,1999,748,364
6,ТЕТОВО,2000,657,289
6,ТЕТОВО,2001,876,292
6,ТЕТОВО,2002,1003,400
6,ТЕТОВО,2003,806,289
6,ТЕТОВО,2004,690,282
6,ТЕТОВО,2005,820,299
6,ТЕТОВО,2006,851,283
6,ТЕТОВО,1927/1,709,342
6,ТЕТОВО,1928/1,548,283
6,ТЕТОВО,1929/1,635,315
6,ТЕТОВО,1930/1,571,280
6,ТЕТОВО,1931/1,605,237
6,ТЕТОВО,1932/1,697,335
6,ТЕТОВО,1939/1,548,261
6,ТЕТОВО,1941/1,616,258
6,ТЕТОВО,1942/1,592,302
6,ТЕТОВО,1954/1,624,312
6,ТЕТОВО,1958/1,509,208
6,ТЕТОВО,1968/1,568,289
6,ТЕТОВО,1971/1,481,284
6,ТЕТОВО,1972/1,617,320
6,ТЕТОВО,1973/1,560,254
6,ТЕТОВО,1981/1,760,293
6,ТЕТОВО,1989/1,769,320
6,ТЕТОВО,1990/1,434,223
6,ТЕТОВО,1991/1,953,403
6,ТЕТОВО,1992/1,1017,479
6,ТЕТОВО,1993/1,704,343
6,ТЕТОВО,1994/1,512,158
6,ТЕТОВО,1997/1,652,277
6,ТЕТОВО,2000/1,599,262
6,ТЕТОВО,2004/1,774,407
6,ТЕТОВО,2080,902,328
6,ТЕТОВО,2081,844,266
6,ТЕТОВО,2082,869,302
6,ТЕТОВО,2083,757,243
6,ТЕТОВО,2084,757,405
6,ТЕТОВО,2085,944,181
6,ТЕТОВО,2086,626,132
6,ТЕТОВО,2087,566,127
6,ТЕТОВО,2088,985,342
6,ТЕТОВО,ЗРД-2178,87,0
